Código Ámbito;Ámbito;Código área (FAO);Área;Código Elemento;Elemento;Código Producto (FAO);Producto;Código año;Año;Unidad;Valor;Grupo productos
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;587;Caquis;2015;2015;toneladas;268764.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;587;Caquis;2016;2016;toneladas;321247.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;587;Caquis;2017;2017;toneladas;404131.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2000;2000;toneladas;9230.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2001;2001;toneladas;9510.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2002;2002;toneladas;9362.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2003;2003;toneladas;16821.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2004;2004;toneladas;9510.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2005;2005;toneladas;8629.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2006;2006;toneladas;10140.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2007;2007;toneladas;10000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2008;2008;toneladas;11000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2009;2009;toneladas;16000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2010;2010;toneladas;17900.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2011;2011;toneladas;16900.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2012;2012;toneladas;15300.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2013;2013;toneladas;17200.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2014;2014;toneladas;16136.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2015;2015;toneladas;16413.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2016;2016;toneladas;16178.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2017;2017;toneladas;15623.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;220;Castañas;2018;2018;toneladas;184770.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2000;2000;toneladas;11063008.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2001;2001;toneladas;6249139.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2002;2002;toneladas;8362328.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2003;2003;toneladas;8698400.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2004;2004;toneladas;10639817.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2005;2005;toneladas;4626059.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2006;2006;toneladas;8136389.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2007;2007;toneladas;11945319.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2008;2008;toneladas;11261100.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2009;2009;toneladas;7295934.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2010;2010;toneladas;8154392.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2011;2011;toneladas;8287073.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2012;2012;toneladas;5956300.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2013;2013;toneladas;10005000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2014;2014;toneladas;6983109.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2015;2015;toneladas;6705106.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2016;2016;toneladas;9176159.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2017;2017;toneladas;5785944.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;44;Cebada;2018;2018;toneladas;9554160.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2000;2000;toneladas;30919.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2001;2001;toneladas;26665.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2002;2002;toneladas;26358.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2003;2003;toneladas;20651.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2004;2004;toneladas;22292.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2005;2005;toneladas;21704.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2006;2006;toneladas;29258.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2007;2007;toneladas;34278.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2008;2008;toneladas;38000.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2009;2009;toneladas;33269.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2010;2010;toneladas;32388.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2011;2011;toneladas;22172.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2012;2012;toneladas;21675.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2013;2013;toneladas;19299.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2014;2014;toneladas;21576.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2015;2015;toneladas;22373.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2016;2016;toneladas;23769.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;402;Cebollas, chalotes, verdes;2017;2017;toneladas;17527.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2000;2000;toneladas;959731.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2001;2001;toneladas;991520.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2002;2002;toneladas;1022102.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2003;2003;toneladas;936827.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2004;2004;toneladas;1030449.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2005;2005;toneladas;1006051.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2006;2006;toneladas;1099551.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2007;2007;toneladas;1184250.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2008;2008;toneladas;1062538.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2009;2009;toneladas;1256288.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2010;2010;toneladas;1105131.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2011;2011;toneladas;1307531.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2012;2012;toneladas;1169721.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2013;2013;toneladas;1186600.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2014;2014;toneladas;1364633.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2015;2015;toneladas;1229842.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2016;2016;toneladas;1384098.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2017;2017;toneladas;1299534.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;403;Cebollas, secas;2018;2018;toneladas;1288030.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2000;2000;toneladas;220044.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2001;2001;toneladas;101452.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2002;2002;toneladas;176556.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2003;2003;toneladas;184400.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2004;2004;toneladas;162718.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2005;2005;toneladas;129096.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2006;2006;toneladas;164997.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2007;2007;toneladas;261369.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2008;2008;toneladas;283212.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2009;2009;toneladas;180666.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2010;2010;toneladas;258380.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2011;2011;toneladas;366700.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2012;2012;toneladas;256675.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2013;2013;toneladas;384300.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2014;2014;toneladas;290970.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2015;2015;toneladas;331930.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2016;2016;toneladas;377355.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2017;2017;toneladas;139178.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;71;Centeno;2018;2018;toneladas;404280.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2000;2000;toneladas;25968.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2001;2001;toneladas;28978.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2002;2002;toneladas;31942.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2003;2003;toneladas;32928.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2004;2004;toneladas;33739.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2005;2005;toneladas;15709.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2006;2006;toneladas;53073.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2007;2007;toneladas;54559.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2008;2008;toneladas;58213.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2009;2009;toneladas;55708.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2010;2010;toneladas;53212.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2011;2011;toneladas;56702.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2012;2012;toneladas;49661.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2013;2013;toneladas;68101.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2014;2014;toneladas;41350.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2015;2015;toneladas;36758.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2016;2016;toneladas;15412.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2017;2017;toneladas;4284.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;108;Cereales nep;2018;2018;toneladas;17650.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;103;Cereales, mezcla;2000;2000;toneladas;68847.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;103;Cereales, mezcla;2001;2001;toneladas;45652.0;Cultivos y derivados
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;103;Cereales, mezcla;2002;2002;toneladas;60415.0;Cultivos y derivados
